,loss,best_loss,timepoint,iteration
0,32097.739220501928,32097.739220501928,3.205439567565918,1
1,32614.262295538112,32097.739220501928,7.7185614109039316,2
2,36420.030899216115,32097.739220501928,10.876216173171997,3
3,30027.24268466043,30027.24268466043,33.32453989982605,4
4,18126.35287869388,18126.35287869388,37.273076295852654,5
5,34597.550793617025,18126.35287869388,46.10563850402832,6
6,27041.522384989203,18126.35287869388,54.41572976112366,7
7,28341.36124959085,18126.35287869388,65.40184354782103,8
8,34596.22755188718,18126.35287869388,68.72619795799254,9
9,26341.41906340905,18126.35287869388,73.63225984573364,10
10,20417.8242536399,18126.35287869388,77.96549487113954,11
11,22317.26568785191,18126.35287869388,82.24202609062196,12
12,27051.730275807684,18126.35287869388,86.63238906860352,13
13,21256.61698363896,18126.35287869388,90.8975465297699,14
14,31128.66534250649,18126.35287869388,95.68005228042604,15
15,23680.07841846959,18126.35287869388,100.03818726539612,16
16,35271.039286301995,18126.35287869388,105.40793752670288,17
17,19499.419255348548,18126.35287869388,110.02719235420228,18
18,31552.727990492524,18126.35287869388,120.64094996452332,19
19,30934.99685532617,18126.35287869388,128.53894066810608,20
20,20483.00148866182,18126.35287869388,133.16328859329224,21
21,23615.129465313617,18126.35287869388,138.02670431137085,22
22,25265.8613085982,18126.35287869388,143.34191775321958,23
23,24244.01595539744,18126.35287869388,148.81401300430295,24
24,25162.902451825128,18126.35287869388,155.51882886886597,25
25,28793.05174921032,18126.35287869388,160.66323280334473,26
26,29396.366117617403,18126.35287869388,164.4245412349701,27
27,31641.756528774655,18126.35287869388,168.53893256187442,28
28,25704.679353440883,18126.35287869388,172.7787344455719,29
29,27482.053884324585,18126.35287869388,180.03260517120358,30
30,28413.66872214042,18126.35287869388,186.5863306522369,31
31,21498.167076926107,18126.35287869388,191.33646297454837,32
32,30515.809474617607,18126.35287869388,195.69957327842712,33
33,24416.43519444921,18126.35287869388,200.00772500038147,34
34,20957.08953936865,18126.35287869388,204.32030630111691,35
35,33991.286471641535,18126.35287869388,209.1862075328827,36
36,30808.927409052885,18126.35287869388,215.8557846546173,37
37,27478.388105249203,18126.35287869388,220.26926493644714,38
