,loss,best_loss,timepoint,iteration
0,29711.648783831253,29711.648783831253,9.647613048553467,1
1,34280.302443971785,29711.648783831253,13.870840072631836,2
2,26324.88360701126,26324.88360701126,24.072962999343872,3
3,23277.05645050661,23277.05645050661,35.752049207687385,4
4,28221.821729655538,23277.05645050661,51.28534579277039,5
5,28664.45269062024,23277.05645050661,57.25522208213806,6
6,29389.07298178438,23277.05645050661,65.15722942352295,7
7,29582.368633529637,23277.05645050661,71.13411593437196,8
8,30290.507964101234,23277.05645050661,78.94484615325928,9
9,45362.8893560889,23277.05645050661,86.17911744117737,10
10,31487.387776264502,23277.05645050661,93.61585021018982,11
11,22033.910330260533,22033.910330260533,100.83307480812073,12
12,29434.600404451703,22033.910330260533,109.64446592330931,13
13,24810.584957131538,22033.910330260533,114.89646244049072,14
14,64944.27021007549,22033.910330260533,125.2279314994812,15
15,24220.085701277843,22033.910330260533,133.05072689056394,16
16,31307.32916558212,22033.910330260533,142.14487028121945,17
17,28292.222511273634,22033.910330260533,148.158860206604,18
18,26061.67791254408,22033.910330260533,158.33190655708313,19
19,27594.38015320773,22033.910330260533,166.46051597595215,20
20,23999.075260818438,22033.910330260533,170.9775588512421,21
21,24098.024039300584,22033.910330260533,175.89159107208252,22
22,28015.174705885205,22033.910330260533,188.07197189331055,23
23,23088.02296105545,22033.910330260533,192.8256118297577,24
24,23957.08993879809,22033.910330260533,196.72400903701785,25
25,24675.797131547628,22033.910330260533,203.32953572273254,26
26,31564.992688865314,22033.910330260533,211.5373570919037,27
27,27821.34048515754,22033.910330260533,221.70943808555603,28
28,25161.71011599964,22033.910330260533,227.3634331226349,29
29,29885.342553501046,22033.910330260533,233.10673689842224,30
30,28368.68319396656,22033.910330260533,239.94291186332703,31
31,23781.94047359685,22033.910330260533,243.46928453445437,32
32,30556.1346928591,22033.910330260533,247.2453236579895,33
33,25865.584583579857,22033.910330260533,252.35591197013855,34
34,27591.868201704296,22033.910330260533,257.1656653881073,35
35,26582.01148805164,22033.910330260533,261.886246919632,36
36,24630.208251013388,22033.910330260533,267.7237675189972,37
37,29703.723393649416,22033.910330260533,273.916198015213,38
38,27235.786935406803,22033.910330260533,277.18492603302,39
39,32443.76624806249,22033.910330260533,286.9759593009949,40
40,29061.71498187147,22033.910330260533,290.57348513603216,41
41,28695.149468359516,22033.910330260533,294.101863861084,42
42,22952.44723605123,22033.910330260533,298.13859772682184,43
43,21816.132418101508,21816.132418101508,302.5142652988434,44
44,32242.34613635402,21816.132418101508,308.7869379520416,45
45,26346.560551418224,21816.132418101508,313.85137033462524,46
46,27312.978041616425,21816.132418101508,320.3877801895142,47
47,30831.9804002756,21816.132418101508,326.3366045951843,48
48,35316.67890890683,21816.132418101508,347.10477781295776,49
49,23559.52656833064,21816.132418101508,351.6508638858795,50
50,29328.4292827239,21816.132418101508,358.70465302467346,51
51,28770.876618205923,21816.132418101508,362.42454171180725,52
52,23838.776896568204,21816.132418101508,368.6049735546112,53
53,41237.18579335462,21816.132418101508,372.0621702671051,54
54,25615.588462193107,21816.132418101508,377.08448219299316,55
55,22280.168064413832,21816.132418101508,387.93633460998535,56
56,28154.2848899196,21816.132418101508,399.9412875175476,57
57,62280.69833871955,21816.132418101508,412.85160517692566,58
