loss,best_loss,timepoint,iteration
30211.13326747981,30211.13326747981,4.9061973094940186,1
31858.21023914417,30211.13326747981,8.9204421043396,2
31073.333911792266,30211.13326747981,14.207204341888428,3
30435.088963555987,30211.13326747981,21.41572093963623,4
33161.89781207195,30211.13326747981,24.094334363937374,5
26951.767375452808,26951.767375452808,28.05423474311829,6
29535.336801654,26951.767375452808,35.24026656150818,7
30129.356786788296,26951.767375452808,42.67373061180115,8
23287.032691608954,23287.032691608954,47.09860587120056,9
31265.710884816366,23287.032691608954,54.88141894340515,10
27424.63563234769,23287.032691608954,63.40852904319763,11
30715.36728683647,23287.032691608954,70.06888175010681,12
22206.311205720573,22206.311205720573,74.38508200645447,13
30522.403950393862,22206.311205720573,85.68629717826845,14
31619.040198011044,22206.311205720573,89.78298664093019,15
31451.87085588689,22206.311205720573,97.61557459831238,16
27088.870561589025,22206.311205720573,101.97368597984314,17
32785.99680243078,22206.311205720573,110.44636726379395,18
30822.49218192604,22206.311205720573,120.75662851333618,19
31351.493719550228,22206.311205720573,124.26977205276488,20
31752.44014402041,22206.311205720573,130.50622820854187,21
23870.689867387013,22206.311205720573,134.2026104927063,22
32805.40809103309,22206.311205720573,137.5479576587677,23
25451.644778623846,22206.311205720573,141.8915500640869,24
28906.35465178704,22206.311205720573,144.42273545265198,25
27957.68306687498,22206.311205720573,151.4433677196503,26
30474.9395694063,22206.311205720573,159.58873534202576,27
31529.05013097396,22206.311205720573,173.07050681114197,28
27290.86056605377,22206.311205720573,181.6920554637909,29
34990.51314665306,22206.311205720573,187.82869935035703,30
23744.18307039136,22206.311205720573,191.33885145187375,31
26370.6977048621,22206.311205720573,197.57373356819156,32
30610.800906541546,22206.311205720573,205.98117327690125,33
29985.516854236997,22206.311205720573,212.16926169395447,34
45620.717665710545,22206.311205720573,219.92850184440613,35
28611.288374791948,22206.311205720573,231.6196494102478,36
27360.219624608173,22206.311205720573,237.96692562103271,37
73517.44436188423,22206.311205720573,244.15882444381714,38
29144.41407647501,22206.311205720573,255.72825622558597,39
27798.640698296225,22206.311205720573,261.9032452106476,40
25558.04251232121,22206.311205720573,268.1917583942413,41
21957.837212292143,21957.837212292143,271.51377654075617,42
30403.22980867877,21957.837212292143,296.90292263031006,43
28464.426742485142,21957.837212292143,303.20775794982916,44
31523.954836448418,21957.837212292143,309.8191616535187,45
33296.106337657315,21957.837212292143,314.2159142494202,46
27073.078161427376,21957.837212292143,322.7363409996032,47
31251.637325113483,21957.837212292143,333.4125018119812,48
30792.06091712493,21957.837212292143,338.31889629364014,49
30428.178746807633,21957.837212292143,344.8401391506195,50
37590.534896132034,21957.837212292143,349.64928460121155,51
28012.75527735854,21957.837212292143,356.52240777015686,52
31051.1075004837,21957.837212292143,362.3253319263458,53
28196.69781367416,21957.837212292143,374.29197907447815,54
33955.09324551236,21957.837212292143,378.12941217422485,55
26499.31727093561,21957.837212292143,383.041522026062,56
37154.20666516316,21957.837212292143,395.4477198123932,57
28207.30282441674,21957.837212292143,399.9969742298126,58
29829.221003243598,21957.837212292143,405.6862454414368,59
32515.475773631395,21957.837212292143,413.7497661113739,60
32452.936085556426,21957.837212292143,418.9252016544342,61
81723.1525870895,21957.837212292143,424.8189761638642,62
30222.817738278765,21957.837212292143,430.9465398788452,63
26252.13739073917,21957.837212292143,436.313942193985,64
28356.232368934245,21957.837212292143,442.0861008167267,65
23015.348124678778,21957.837212292143,445.90142154693604,66
30363.1370598217,21957.837212292143,457.3640675544739,67
30833.944285859547,21957.837212292143,466.380558013916,68
31240.776373631405,21957.837212292143,472.14607167243963,69
32100.92057935836,21957.837212292143,476.2228367328644,70
27899.392459413153,21957.837212292143,480.4373409748077,71
30971.85519151125,21957.837212292143,486.4024558067322,72
30234.861285712217,21957.837212292143,490.4935219287872,73
25997.9479461902,21957.837212292143,496.7319505214691,74
32140.826208809533,21957.837212292143,502.13029551506037,75
32954.570182251584,21957.837212292143,508.3946270942688,76
30790.372497918994,21957.837212292143,516.6825866699219,77
33202.2585340948,21957.837212292143,522.2222943305968,78
26061.920601975835,21957.837212292143,530.5803837776184,79
36374.667145484265,21957.837212292143,533.0668051242828,80
29238.116693496362,21957.837212292143,538.2081859111786,81
30155.82983449445,21957.837212292143,542.7212455272676,82
29208.99850438592,21957.837212292143,548.7891268730164,83
25075.743407444967,21957.837212292143,552.0902245044708,84
30201.700576052554,21957.837212292143,560.007043838501,85
28636.96470287,21957.837212292143,564.1056385040282,86
53642.88686432161,21957.837212292143,572.7558605670929,87
72323.34602402942,21957.837212292143,577.9789390563965,88
27850.24776189249,21957.837212292143,586.5232667922974,89
35265.64311639746,21957.837212292143,593.0025138854979,90
31439.012133162865,21957.837212292143,599.7694449424744,91
29780.833667939936,21957.837212292143,602.8456656932832,92
29671.62405164302,21957.837212292143,608.4496982097627,93
30926.930260189223,21957.837212292143,611.9024472236632,94
30260.262152644395,21957.837212292143,619.4780628681183,95
30774.373969654134,21957.837212292143,623.4324898719788,96
31516.993844735214,21957.837212292143,628.5799334049225,97
33457.97354824206,21957.837212292143,635.0699241161346,98
30530.12318676666,21957.837212292143,644.2743129730226,99
29452.224077803512,21957.837212292143,652.9254236221312,100
31055.976113315366,21957.837212292143,658.4589657783507,101
66177.7161962359,21957.837212292143,664.3649501800538,102
34691.732777450095,21957.837212292143,672.6001954078673,103
30304.838287436836,21957.837212292143,679.0601868629457,104
28962.556213266485,21957.837212292143,688.1381297111511,105
28407.133589363024,21957.837212292143,697.5485305786133,106
34857.866459873396,21957.837212292143,701.9978897571564,107
31933.53551434245,21957.837212292143,711.4427728652954,108
31161.528116402642,21957.837212292143,713.9261858463287,109
30285.00384302108,21957.837212292143,717.2590267658234,110
28752.38370399312,21957.837212292143,721.2335095405579,111
35605.805671209164,21957.837212292143,725.7591533660889,112
27066.62530558675,21957.837212292143,730.6245768070221,113
41340.63055618675,21957.837212292143,742.3426148891449,114
29126.11655650652,21957.837212292143,747.4281210899353,115
31468.009896580497,21957.837212292143,751.6010596752167,116
24225.50308278228,21957.837212292143,756.4169228076935,117
31281.93421742492,21957.837212292143,763.5624279975891,118
32601.16560621728,21957.837212292143,768.8332707881927,119
30970.42863057154,21957.837212292143,775.982424736023,120
27374.935185312406,21957.837212292143,779.071266412735,121
65078.33524105305,21957.837212292143,785.695648431778,122
38192.33551344397,21957.837212292143,791.873735666275,123
26560.21669940478,21957.837212292143,796.8243725299835,124
29865.36764859552,21957.837212292143,804.6329643726349,125
30142.273394360487,21957.837212292143,809.5597274303436,126
50297.41914537903,21957.837212292143,816.3552231788635,127
33007.78541707075,21957.837212292143,823.1006495952606,128
30790.473629842003,21957.837212292143,831.1901397705078,129
33314.95019586713,21957.837212292143,835.488429069519,130
33179.21331667495,21957.837212292143,842.7307960987091,131
30341.588737261813,21957.837212292143,846.0150144100189,132
59526.86716601223,21957.837212292143,852.1796452999115,133
28948.157251944536,21957.837212292143,859.3203909397125,134
28972.70458834207,21957.837212292143,864.3415880203247,135
32956.06697454391,21957.837212292143,868.9421856403351,136
33983.717409548706,21957.837212292143,873.6100761890411,137
24927.57384391416,21957.837212292143,877.0090072154999,138
29061.629640483043,21957.837212292143,884.7469871044159,139
29063.72098918364,21957.837212292143,890.6948432922362,140
29738.5790781321,21957.837212292143,895.0889141559601,141
