loss,best_loss,timepoint,iteration
32536.199278130425,32536.199278130425,5.0,1
25489.197590022013,25489.197590022013,10.0,2
31285.597479293363,25489.197590022013,20.0,3
30011.134421108345,25489.197590022013,20.0,4
25433.352478528017,25433.352478528017,25.0,5
29369.610853590184,25433.352478528017,25.0,6
32784.74571679573,25433.352478528017,30.0,7
26050.810789213,25433.352478528017,40.0,8
33620.64162489692,25433.352478528017,50.0,9
31641.303686550298,25433.352478528017,50.0,10
31903.996519681674,25433.352478528017,55.0,11
22342.38147704017,22342.38147704017,55.0,12
28713.687775140283,22342.38147704017,60.0,13
25056.10298660462,22342.38147704017,60.0,14
25221.748420264645,22342.38147704017,65.0,15
28725.21706811953,22342.38147704017,70.0,16
28211.94271228481,22342.38147704017,70.0,17
33051.930764296914,22342.38147704017,75.0,18
32542.844473730147,22342.38147704017,80.0,19
24519.455024990093,22342.38147704017,80.0,20
23810.87953441733,22342.38147704017,85.0,21
24432.563884877472,22342.38147704017,85.0,22
23459.060394906865,22342.38147704017,90.0,23
21955.41577550337,21955.41577550337,90.0,24
25413.78201801437,21955.41577550337,95.0,25
27516.413145752,21955.41577550337,95.0,26
29308.775655331377,21955.41577550337,100.0,27
23960.371381122026,21955.41577550337,100.0,28
28729.214268939697,21955.41577550337,105.0,29
28874.456075951202,21955.41577550337,105.0,30
30619.630062802975,21955.41577550337,110.0,31
24960.88250511889,21955.41577550337,110.0,32
26049.844782552456,21955.41577550337,115.0,33
20966.175296594905,20966.175296594905,115.0,34
21398.27934308827,20966.175296594905,115.0,35
18453.0868515972,18453.0868515972,120.0,36
20567.439327379223,18453.0868515972,120.0,37
30738.312925023736,18453.0868515972,125.0,38
26017.135073666934,18453.0868515972,125.0,39
34071.01060879289,18453.0868515972,125.0,40
22724.615212805817,18453.0868515972,130.0,41
23981.840087330078,18453.0868515972,130.0,42
23128.42675351421,18453.0868515972,130.0,43
25697.33698290421,18453.0868515972,135.0,44
31023.521109596866,18453.0868515972,135.0,45
32431.41834773906,18453.0868515972,140.0,46
22912.418484645244,18453.0868515972,140.0,47
24810.870523854435,18453.0868515972,145.0,48
25420.59060344368,18453.0868515972,145.0,49
33146.25215617843,18453.0868515972,150.0,50
27705.920939293188,18453.0868515972,155.0,51
26056.6832276842,18453.0868515972,155.0,52
23760.038532894854,18453.0868515972,160.0,53
41226.50545566135,18453.0868515972,160.0,54
30038.96439917145,18453.0868515972,160.0,55
33834.32391678694,18453.0868515972,165.0,56
19576.36339997258,18453.0868515972,170.0,57
23475.912673689738,18453.0868515972,170.0,58
27310.740150827216,18453.0868515972,170.0,59
25997.727887897818,18453.0868515972,175.0,60
19157.575722326623,18453.0868515972,175.0,61
22083.965378260942,18453.0868515972,180.0,62
17930.204106420748,17930.204106420748,180.0,63
27702.80927914686,17930.204106420748,180.0,64
20554.27567038217,17930.204106420748,185.0,65
32292.483534686187,17930.204106420748,185.0,66
22844.112764496283,17930.204106420748,190.0,67
25315.149671203897,17930.204106420748,190.0,68
25589.63657099289,17930.204106420748,190.0,69
21493.97817830145,17930.204106420748,195.0,70
23139.9263695014,17930.204106420748,195.0,71
19567.07519590452,17930.204106420748,200.0,72
21174.618845804234,17930.204106420748,200.0,73
26258.88253620442,17930.204106420748,200.0,74
25439.868703742006,17930.204106420748,205.0,75
24826.757556499317,17930.204106420748,205.0,76
25197.6905419873,17930.204106420748,210.0,77
17126.69038769569,17126.69038769569,210.0,78
27678.01266289304,17126.69038769569,210.0,79
23618.51979175932,17126.69038769569,215.0,80
23710.87174395324,17126.69038769569,215.0,81
19658.53858101432,17126.69038769569,220.0,82
18738.495357605527,17126.69038769569,220.0,83
22549.72482028785,17126.69038769569,220.0,84
21576.3016678799,17126.69038769569,225.0,85
32232.53949837221,17126.69038769569,225.0,86
26641.201018445263,17126.69038769569,230.0,87
20213.129184631784,17126.69038769569,230.0,88
18679.242409229417,17126.69038769569,230.0,89
