,loss,best_loss,timepoint,iteration
0,34384.77507230607,34384.77507230607,3.807669878005981,1
1,26285.251416895462,26285.251416895462,7.991236925125122,2
2,31329.25886291379,26285.251416895462,12.09104299545288,3
3,27583.47353718588,26285.251416895462,21.686586380004886,4
4,39687.445561897664,26285.251416895462,24.118723630905148,5
5,33381.17691464165,26285.251416895462,26.585782289505005,6
6,30129.92499540969,26285.251416895462,30.04054832458496,7
7,30065.40022680739,26285.251416895462,34.374970197677605,8
8,23905.517926499986,23905.517926499986,38.1226065158844,9
9,30585.86496610917,23905.517926499986,42.194744348526,10
10,37428.584274319146,23905.517926499986,47.38762354850769,11
11,29764.50253297101,23905.517926499986,52.73930549621582,12
12,29549.20972670177,23905.517926499986,62.05381679534912,13
13,29080.908991896405,23905.517926499986,65.19837331771849,14
14,28584.118870855586,23905.517926499986,67.58818411827086,15
15,32052.592222872867,23905.517926499986,73.99956250190733,16
16,28919.004567468724,23905.517926499986,82.71186852455139,17
17,27272.514432055963,23905.517926499986,114.65212965011595,18
18,28030.120193485,23905.517926499986,124.45959448814392,19
19,44215.675859511066,23905.517926499986,133.0851674079895,20
20,32157.046446014654,23905.517926499986,138.9837946891785,21
21,23168.39628375139,23168.39628375139,143.30492949485782,22
22,31771.866058091826,23168.39628375139,150.78630852699283,23
23,23066.195913901778,23066.195913901778,155.66807174682614,24
24,28213.433218626724,23066.195913901778,167.19311022758484,25
25,20731.53345521668,20731.53345521668,170.29012656211853,26
26,31609.366250502113,20731.53345521668,182.28770852088928,27
27,24054.138173174808,20731.53345521668,185.42264604568481,28
28,56156.14284197637,20731.53345521668,189.17237901687625,29
29,24899.40783018541,20731.53345521668,191.7432940006256,30
30,31405.779006495322,20731.53345521668,197.3710651397705,31
31,23468.13791052051,20731.53345521668,206.64754319190982,32
32,25487.536210577313,20731.53345521668,210.2489697933197,33
33,22810.756761361466,20731.53345521668,214.80442070960999,34
34,23606.84461888787,20731.53345521668,219.572690486908,35
35,24174.23986957229,20731.53345521668,228.5196964740753,36
