,loss,best_loss,timepoint,iteration
0,37439.3437990441,37439.3437990441,7.359893321990968,1
1,33524.73597217435,33524.73597217435,13.234132289886475,2
2,28026.841657505985,28026.841657505985,20.024457693099976,3
3,60630.10399796665,28026.841657505985,25.85990357398987,4
4,34716.475623376675,28026.841657505985,30.618369579315186,5
5,29711.72993848456,28026.841657505985,35.020836353302,6
6,30278.104528018397,28026.841657505985,45.511367559432976,7
7,34627.65887358004,28026.841657505985,50.39355731010437,8
8,29278.140775194737,28026.841657505985,56.48550033569336,9
9,26935.255566719723,26935.255566719723,62.848681211471565,10
10,29441.478589584054,26935.255566719723,68.66682696342468,11
11,28400.394380020098,26935.255566719723,74.7796938419342,12
12,28522.928979225548,26935.255566719723,86.73055005073547,13
13,29072.19838633444,26935.255566719723,96.08528375625609,14
14,26898.08075006439,26898.08075006439,102.24610376358031,15
15,33189.107004124686,26898.08075006439,106.83261394500731,16
16,33373.931064382785,26898.08075006439,115.19289946556091,17
17,46934.6393546413,26898.08075006439,122.77124667167664,18
18,27635.74767122985,26898.08075006439,127.56853294372559,19
19,25408.463476097204,25408.463476097204,132.6927752494812,20
20,33858.307637966034,25408.463476097204,137.8081929683685,21
21,30591.330270470185,25408.463476097204,146.60677218437198,22
22,31287.635595187985,25408.463476097204,152.19492220878598,23
23,28578.134426535493,25408.463476097204,155.98160648345947,24
24,26312.771739881035,25408.463476097204,159.4250349998474,25
25,29519.927560696007,25408.463476097204,164.031813621521,26
26,29317.132627445386,25408.463476097204,168.37897181510925,27
27,31424.401265024302,25408.463476097204,172.62618112564087,28
28,37073.66666331706,25408.463476097204,177.32283926010132,29
29,27665.61782366109,25408.463476097204,189.03944087028503,30
30,27780.20771408229,25408.463476097204,191.80443859100345,31
31,31181.002600460804,25408.463476097204,199.28679513931274,32
32,30488.92740289488,25408.463476097204,207.79273796081543,33
33,30659.81665994641,25408.463476097204,214.86734461784363,34
34,23891.706841965697,23891.706841965697,216.95152831077576,35
35,28151.28910225312,23891.706841965697,219.14146971702576,36
36,30045.96024007846,23891.706841965697,225.34042477607727,37
37,33663.55345590486,23891.706841965697,228.2500202655792,38
38,24815.807152093243,23891.706841965697,231.1058485507965,39
39,29800.67147686603,23891.706841965697,236.91310119628903,40
40,30019.696048090937,23891.706841965697,239.74962878227237,41
41,27553.10806440267,23891.706841965697,242.7138340473175,42
42,29075.475169326684,23891.706841965697,246.55705523490903,43
43,29670.79573659221,23891.706841965697,249.0235631465912,44
44,37085.81530203632,23891.706841965697,251.26001572608948,45
45,25938.433864408707,23891.706841965697,255.57817220687863,46
46,29525.97508470564,23891.706841965697,262.0341947078705,47
47,40775.05652465045,23891.706841965697,274.0315406322479,48
48,47681.29559982236,23891.706841965697,284.67516469955444,49
