,loss,best_loss,timepoint,iteration
0,48246.49297475885,48246.49297475885,2.830301523208618,1
1,40636.270983163035,40636.270983163035,13.258940696716307,2
2,31677.48440787917,31677.48440787917,17.359482288360596,3
3,29126.943110494638,29126.943110494638,25.73499584197998,4
4,26627.21249617961,26627.21249617961,28.231669425964355,5
5,28630.930889456373,26627.21249617961,33.191269874572754,6
6,26183.57572434474,26183.57572434474,37.629464387893684,7
7,27073.330108739243,26183.57572434474,40.247566938400276,8
8,27452.71650977439,26183.57572434474,46.47123599052429,9
9,28444.425933490467,26183.57572434474,51.95598816871643,10
10,29622.43139847789,26183.57572434474,59.351567506790154,11
11,37011.84189192185,26183.57572434474,69.00292468070985,12
12,26403.036655230662,26183.57572434474,73.75102281570435,13
13,29617.65509377965,26183.57572434474,81.95052361488342,14
14,30636.55248971013,26183.57572434474,87.08179688453674,15
15,22263.24740956799,22263.24740956799,91.53612565994264,16
16,31235.83348137092,22263.24740956799,98.8015444278717,17
17,31728.410787307337,22263.24740956799,104.97714519500731,18
18,45967.86108943075,22263.24740956799,113.03567552566528,19
19,29502.560633479603,22263.24740956799,117.8812611103058,20
20,27512.80673130146,22263.24740956799,122.77790832519531,21
21,30308.886469861533,22263.24740956799,128.99889516830444,22
22,33506.76543786254,22263.24740956799,136.9009120464325,23
23,30496.55524069005,22263.24740956799,143.78698992729187,24
24,35723.394206827616,22263.24740956799,149.17149257659912,25
25,29139.798693856716,22263.24740956799,152.77498579025269,26
26,29382.156872292202,22263.24740956799,160.47714233398438,27
27,29378.032367155454,22263.24740956799,167.57381701469419,28
28,30986.465844723094,22263.24740956799,174.0777931213379,29
29,33885.10566949894,22263.24740956799,178.47014236450195,30
30,31727.09184088378,22263.24740956799,185.19978594779968,31
31,32758.001706083727,22263.24740956799,195.9281611442566,32
32,27323.568879054696,22263.24740956799,200.9988203048706,33
33,31239.4982309682,22263.24740956799,204.5010232925415,34
34,31407.003387551293,22263.24740956799,211.14571332931519,35
35,26025.34900541605,22263.24740956799,218.77656817436215,36
36,29147.742784670536,22263.24740956799,223.05726766586304,37
37,30390.463944247622,22263.24740956799,228.68425917625427,38
38,31925.389576871163,22263.24740956799,238.33008408546448,39
39,39112.08524914185,22263.24740956799,248.89205121994016,40
40,25505.19958327915,22263.24740956799,255.73568224906919,41
41,34085.549517358755,22263.24740956799,263.0925223827362,42
42,33819.810209975374,22263.24740956799,268.1804671287537,43
43,58570.128104552976,22263.24740956799,273.5729887485504,44
44,29829.92209242771,22263.24740956799,277.49624252319336,45
45,28598.79772261002,22263.24740956799,279.99422645568853,46
46,29907.53324188108,22263.24740956799,286.55730891227716,47
47,27634.285824257877,22263.24740956799,292.9340484142304,48
48,35016.13417976417,22263.24740956799,298.67102932929987,49
49,32559.005277845135,22263.24740956799,305.62721967697144,50
50,31005.08472058656,22263.24740956799,311.04856824874884,51
51,32903.97248108206,22263.24740956799,315.16879677772516,52
52,34181.91558515918,22263.24740956799,318.9405725002289,53
53,28404.425802023285,22263.24740956799,322.8100748062134,54
54,31830.374369086818,22263.24740956799,335.7924604415894,55
