,loss,best_loss,timepoint,iteration
0,24150.386368478983,24150.386368478983,14.775004386901855,1
1,29581.09399080713,24150.386368478983,20.614936113357547,2
2,39218.5359763369,24150.386368478983,37.763176441192634,3
3,30894.562272868432,24150.386368478983,43.13874650001526,4
4,31188.505996403022,24150.386368478983,47.26444220542908,5
5,25643.95162939046,24150.386368478983,56.0601282119751,6
6,30467.77512009405,24150.386368478983,66.01661777496338,7
7,27529.310264450814,24150.386368478983,70.05304074287415,8
8,25535.6511072145,24150.386368478983,76.04827427864075,9
9,31051.610317489278,24150.386368478983,81.91453361511229,10
10,30296.71816791294,24150.386368478983,86.74645519256592,11
11,24737.006230282266,24150.386368478983,90.70276308059692,12
12,28619.262636291056,24150.386368478983,97.17853021621704,13
13,27214.876786036195,24150.386368478983,102.93177890777588,14
14,29865.967889266427,24150.386368478983,108.25089287757874,15
15,25729.162299784635,24150.386368478983,113.2710416316986,16
16,33129.182098528014,24150.386368478983,121.55197286605836,17
17,33911.692680810105,24150.386368478983,127.32903170585631,18
18,28000.121511273017,24150.386368478983,133.0484893321991,19
19,30596.46591855225,24150.386368478983,138.0870132446289,20
20,31115.093888307238,24150.386368478983,144.98813343048099,21
21,29310.68188267724,24150.386368478983,150.707994222641,22
22,30311.821182325453,24150.386368478983,156.10733795166016,23
23,27611.221760446588,24150.386368478983,161.22418022155762,24
24,31290.444327964087,24150.386368478983,168.34283161163333,25
25,31200.10194257308,24150.386368478983,174.5147454738617,26
26,30245.011554917186,24150.386368478983,183.34739661216736,27
27,27130.980892595973,24150.386368478983,191.23672914505005,28
28,31531.77146984355,24150.386368478983,196.80659461021423,29
29,27230.909096812822,24150.386368478983,199.50621056556702,30
30,27845.130640721967,24150.386368478983,205.3002998828888,31
31,29769.681099679266,24150.386368478983,210.67281556129456,32
32,29452.52127610699,24150.386368478983,216.15409803390503,33
33,30509.67507941856,24150.386368478983,224.7385902404785,34
34,34158.45154226835,24150.386368478983,229.17566537857056,35
35,32831.04580705186,24150.386368478983,236.04695200920105,36
