,loss,best_loss,timepoint,iteration
0,32104.046335197563,32104.046335197563,6.123520612716675,1
1,31727.524608465752,31727.524608465752,12.70872950553894,2
2,29882.707988556835,29882.707988556835,20.141942977905273,3
3,31335.954567835342,29882.707988556835,26.635030031204227,4
4,29470.684789297775,29470.684789297775,36.45715689659119,5
5,35114.505345501006,29470.684789297775,40.91066765785217,6
6,33313.92543606075,29470.684789297775,48.05043959617615,7
7,26619.981103994767,26619.981103994767,54.53677558898926,8
8,30762.568821484037,26619.981103994767,58.999927043914795,9
9,35097.52255201804,26619.981103994767,69.01378893852235,10
10,34131.047600928825,26619.981103994767,72.52488970756532,11
11,32392.46983883527,26619.981103994767,78.41770720481874,12
12,30847.811611418136,26619.981103994767,83.84633445739745,13
13,25988.107377333254,25988.107377333254,92.4704043865204,14
14,30949.422762326358,25988.107377333254,95.53125333786012,15
15,30000.47937461805,25988.107377333254,100.22320127487184,16
16,29838.457758153017,25988.107377333254,104.77705025672913,17
17,30829.268849051005,25988.107377333254,108.063791513443,18
18,32208.876764509325,25988.107377333254,118.6326858997345,19
19,26475.41873102583,25988.107377333254,123.50444555282593,20
20,30047.049840877346,25988.107377333254,130.95777773857114,21
21,27419.055100127716,25988.107377333254,137.098237991333,22
22,32283.691276041332,25988.107377333254,140.48594999313354,23
23,31203.579042265024,25988.107377333254,145.44880938529968,24
24,30025.87718037244,25988.107377333254,153.62858533859253,25
25,26187.022505227505,25988.107377333254,159.51349997520447,26
26,28486.77149248172,25988.107377333254,166.5317106246948,27
27,31171.090644140426,25988.107377333254,170.43444967269897,28
28,31320.15761180821,25988.107377333254,177.54164266586304,29
29,29072.129606373983,25988.107377333254,184.32578468322757,30
30,33536.48560441961,25988.107377333254,194.30836248397827,31
31,29915.440551185817,25988.107377333254,198.55082249641416,32
32,28738.55177872353,25988.107377333254,209.51061296463013,33
33,31237.38918886404,25988.107377333254,215.70366621017456,34
34,27927.7587109288,25988.107377333254,222.06809782981875,35
35,27674.19730340999,25988.107377333254,227.94145321846008,36
36,27786.169667401333,25988.107377333254,230.75447678565982,37
37,29642.531317234814,25988.107377333254,242.58868145942688,38
38,30851.434218259463,25988.107377333254,247.44006586074832,39
39,28524.38341794253,25988.107377333254,254.72241401672363,40
40,30167.130124124946,25988.107377333254,259.9011812210083,41
41,61935.516609200735,25988.107377333254,265.2418646812439,42
42,29686.10900882224,25988.107377333254,273.11074900627136,43
43,31315.986027695653,25988.107377333254,281.1495976448059,44
44,23640.37421689666,23640.37421689666,287.0042853355408,45
45,28404.218180330874,23640.37421689666,290.9991455078125,46
46,30458.188404693385,23640.37421689666,294.1795151233673,47
47,30028.17985684329,23640.37421689666,306.2606542110443,48
48,29362.637380661265,23640.37421689666,317.1155698299408,49
49,35682.91495550937,23640.37421689666,322.82715058326716,50
50,28054.38295578481,23640.37421689666,332.7900145053864,51
51,28622.545875252505,23640.37421689666,340.71042943000793,52
52,30014.948714318936,23640.37421689666,345.8731920719147,53
53,27255.59702446516,23640.37421689666,353.95274996757513,54
54,29878.06519528792,23640.37421689666,360.1145236492157,55
55,26854.942726841007,23640.37421689666,364.1612522602081,56
56,29003.819328705278,23640.37421689666,370.0712034702301,57
57,32427.32359688772,23640.37421689666,374.8042991161346,58
58,29930.736254283886,23640.37421689666,381.17973136901855,59
59,26312.050415533686,23640.37421689666,384.9471864700317,60
60,27833.842674077336,23640.37421689666,388.35995864868164,61
61,30461.44461893512,23640.37421689666,392.91119408607483,62
62,25464.25669231979,23640.37421689666,399.9731228351593,63
