,loss,best_loss,timepoint,iteration
0,27794.894965280688,27794.894965280688,3.91053318977356,1
1,27121.006824947064,27121.006824947064,9.070861339569092,2
2,33351.21495411593,27121.006824947064,12.424813508987427,3
3,26260.645797336278,26260.645797336278,18.017952919006348,4
4,32706.241127012865,26260.645797336278,22.891271829605106,5
5,32265.834715376226,26260.645797336278,26.756634950637817,6
6,22885.445146791288,22885.445146791288,29.85262203216553,7
7,30995.119204928422,22885.445146791288,35.23274278640747,8
8,35517.167677130186,22885.445146791288,44.89850878715515,9
9,29925.5890663731,22885.445146791288,49.148863792419434,10
10,35005.006270820784,22885.445146791288,56.913918018341064,11
11,33938.753913919805,22885.445146791288,63.42332077026367,12
12,28773.42093764335,22885.445146791288,71.45850396156311,13
13,25869.72213237262,22885.445146791288,74.9383659362793,14
14,32059.064444463416,22885.445146791288,79.37570786476134,15
15,31636.330876278756,22885.445146791288,85.52005338668823,16
16,30018.138765667598,22885.445146791288,91.27858972549437,17
17,32879.784707030005,22885.445146791288,95.30226564407349,18
18,32873.833821034226,22885.445146791288,100.11177825927734,19
19,47293.68868684629,22885.445146791288,105.5710117816925,20
20,31178.978816838837,22885.445146791288,111.79070663452148,21
21,30254.7360039295,22885.445146791288,115.67529368400574,22
22,26544.97675860917,22885.445146791288,124.14535546302795,23
23,25221.09239717414,22885.445146791288,128.8527133464813,24
24,61099.37524514036,22885.445146791288,133.51040315628052,25
25,26229.208312050283,22885.445146791288,137.60504627227786,26
26,35953.87485665501,22885.445146791288,143.69812989234924,27
27,28677.78171099325,22885.445146791288,147.97947525978088,28
28,30095.70890141697,22885.445146791288,152.20755004882812,29
29,28174.6330022649,22885.445146791288,154.7357132434845,30
30,33364.8920461141,22885.445146791288,158.3806622028351,31
31,34072.97194894456,22885.445146791288,163.83675074577332,32
32,25695.276345764032,22885.445146791288,166.79588174819946,33
33,26604.666985969037,22885.445146791288,173.3674237728119,34
34,31537.21898818249,22885.445146791288,178.69687604904175,35
35,32907.116022486116,22885.445146791288,182.1649341583252,36
36,36000.806700155095,22885.445146791288,190.29493165016171,37
37,26273.604230751942,22885.445146791288,195.29271149635315,38
38,27824.454937326558,22885.445146791288,204.6972815990448,39
39,29443.857188589496,22885.445146791288,209.7432465553284,40
40,31393.74456849533,22885.445146791288,220.31364631652832,41
41,28763.16264815811,22885.445146791288,227.10012245178225,42
42,30881.096457785166,22885.445146791288,231.98898458480838,43
43,28361.714951244066,22885.445146791288,234.42342019081119,44
44,57295.16173178668,22885.445146791288,238.99963784217837,45
45,26091.288416726835,22885.445146791288,246.95417475700376,46
46,30151.440210632052,22885.445146791288,255.7662148475647,47
47,32266.18858018851,22885.445146791288,267.2665538787842,48
48,32247.55497703313,22885.445146791288,270.49096369743353,49
49,30745.579594649862,22885.445146791288,278.48830795288086,50
50,28971.28500840153,22885.445146791288,286.2765657901764,51
51,35118.283295108115,22885.445146791288,295.81895589828486,52
52,26965.348319751767,22885.445146791288,299.72935080528265,53
53,33550.64785555824,22885.445146791288,306.07886385917664,54
54,28974.40202736977,22885.445146791288,310.40210580825806,55
55,32435.25446133163,22885.445146791288,313.64410424232483,56
56,27231.55381999286,22885.445146791288,321.6749393939972,57
57,33207.527820425275,22885.445146791288,326.0386068820953,58
58,30438.47786807224,22885.445146791288,330.5626587867737,59
59,29208.46137361649,22885.445146791288,338.98252010345465,60
60,27336.73947140712,22885.445146791288,344.0749101638794,61
61,27626.84170434567,22885.445146791288,350.96586203575134,62
62,20165.776192963218,20165.776192963218,354.73749446868896,63
63,29786.240522921893,20165.776192963218,360.0726342201233,64
64,36401.767725473444,20165.776192963218,364.083384513855,65
65,25778.624041730724,20165.776192963218,368.1232237815857,66
66,45946.845963634856,20165.776192963218,373.15622997283936,67
67,65107.634323081016,20165.776192963218,384.749831199646,68
68,29996.09069776676,20165.776192963218,389.7937819957733,69
69,29757.064990940118,20165.776192963218,395.34626722335815,70
70,26210.04325226068,20165.776192963218,402.116926908493,71
71,30366.283598729828,20165.776192963218,405.49210119247437,72
72,43432.213347705416,20165.776192963218,413.9461741447449,73
73,49210.51949997166,20165.776192963218,422.69892597198486,74
74,26940.804187572583,20165.776192963218,426.215363740921,75
75,30938.44161840278,20165.776192963218,430.89455938339233,76
76,30915.443293382337,20165.776192963218,439.71297550201416,77
77,33655.050401887944,20165.776192963218,451.3195493221283,78
78,32344.027704441436,20165.776192963218,459.7600800991058,79
79,26261.915198648763,20165.776192963218,462.9310109615326,80
80,33963.54673432403,20165.776192963218,467.3291366100311,81
81,30210.403688878974,20165.776192963218,472.3131136894226,82
82,21200.774570608202,20165.776192963218,476.65192246437067,83
83,46215.1253404504,20165.776192963218,488.36793971061707,84
84,32231.302868929644,20165.776192963218,494.048100233078,85
85,27625.31245207657,20165.776192963218,502.70414900779724,86
86,30723.25540818956,20165.776192963218,508.1030857563019,87
87,30722.710720894767,20165.776192963218,510.66244888305664,88
88,30580.722403007287,20165.776192963218,515.1531367301941,89
89,29499.214355776232,20165.776192963218,520.120644569397,90
90,40742.60390949454,20165.776192963218,525.3716688156128,91
91,38199.861703214505,20165.776192963218,534.5826821327211,92
92,32302.149435899315,20165.776192963218,539.4615609645844,93
93,36059.414324887286,20165.776192963218,545.2386407852173,94
94,25678.293846902296,20165.776192963218,548.204642534256,95
95,28751.299839036288,20165.776192963218,558.5188183784485,96
96,33175.03119963869,20165.776192963218,563.7376592159271,97
97,28491.97403852148,20165.776192963218,567.9645888805388,98
98,30906.08212288229,20165.776192963218,577.0120117664337,99
99,28949.817573747514,20165.776192963218,580.0938940048218,100
