loss,best_loss,timepoint,iteration
33979.346434331266,33979.346434331266,4.334834575653076,1
32143.034931255464,32143.034931255464,9.577227830886839,2
28182.396406014283,28182.396406014283,14.15668487548828,3
28869.07442217129,28182.396406014283,19.365843772888184,4
34335.469832789015,28182.396406014283,28.43709754943848,5
30313.381355566533,28182.396406014283,39.57848310470581,6
31750.299280964347,28182.396406014283,48.52574515342712,7
40345.53959230335,28182.396406014283,57.010525226593025,8
29709.21326596937,28182.396406014283,63.723331928253174,9
27941.27430452459,27941.27430452459,67.34617805480957,10
27250.19198914688,27250.19198914688,73.5593991279602,11
31672.468572198926,27250.19198914688,81.5557415485382,12
32557.44597383004,27250.19198914688,86.4576060771942,13
32427.539638153467,27250.19198914688,91.55894422531128,14
32442.31909889032,27250.19198914688,97.81316781044006,15
28987.64163365493,27250.19198914688,104.62071704864502,16
25276.80126754426,25276.80126754426,112.37378692626952,17
28519.324471477867,25276.80126754426,115.86582255363464,18
29708.21356469685,25276.80126754426,120.73940825462341,19
31243.823589824482,25276.80126754426,126.1135823726654,20
26324.761616376734,25276.80126754426,133.05605602264404,21
25506.85151826959,25276.80126754426,139.63476204872129,22
25397.7589590365,25276.80126754426,145.53423237800595,23
27646.825479583607,25276.80126754426,149.6680865287781,24
25395.738809890805,25276.80126754426,154.9815773963928,25
25874.695175726167,25276.80126754426,160.461998462677,26
25283.375930376737,25276.80126754426,164.9181878566742,27
30568.28508369535,25276.80126754426,171.05037450790402,28
23919.82924388871,23919.82924388871,178.91054916381836,29
25538.580090441577,23919.82924388871,185.66822791099548,30
27985.9846397359,23919.82924388871,192.8636384010315,31
29620.640319331913,23919.82924388871,200.82532286643985,32
25720.68035174395,23919.82924388871,207.29187631607056,33
36609.19901319619,23919.82924388871,217.2463800907135,34
29374.94872436937,23919.82924388871,223.9554238319397,35
23644.35429227331,23644.35429227331,229.4648597240448,36
23033.485111457765,23033.485111457765,234.81038737297058,37
30055.239700904986,23033.485111457765,243.04284858703613,38
27752.946629181857,23033.485111457765,246.15667033195496,39
28993.348959026956,23033.485111457765,253.25473976135254,40
26346.822256130235,23033.485111457765,257.90483403205866,41
31514.449857716583,23033.485111457765,266.03885436058044,42
27409.58778769214,23033.485111457765,271.6831226348877,43
35138.673713894794,23033.485111457765,278.6755173206329,44
23292.19676227391,23033.485111457765,282.5033159255981,45
25039.956615319283,23033.485111457765,286.11074471473694,46
31724.322865293667,23033.485111457765,291.021080493927,47
24034.797973158496,23033.485111457765,294.4242181777953,48
34735.55112612205,23033.485111457765,299.17487978935236,49
29605.924130718,23033.485111457765,302.4430525302887,50
28720.48719048213,23033.485111457765,306.55751705169683,51
27651.91263579346,23033.485111457765,311.7729744911194,52
22519.407873700016,22519.407873700016,315.55149531364435,53
25257.361297050866,22519.407873700016,319.9208657741546,54
23212.137736305333,22519.407873700016,324.49605274200434,55
31894.7869434366,22519.407873700016,328.8945879936218,56
31914.106457155165,22519.407873700016,332.98917961120605,57
27596.603708599043,22519.407873700016,340.9576342105865,58
29123.05535818908,22519.407873700016,347.5535831451416,59
26757.63943093229,22519.407873700016,352.0650095939636,60
24751.818264502817,22519.407873700016,356.823383808136,61
28197.48901994439,22519.407873700016,362.53137850761414,62
27738.585340442358,22519.407873700016,366.6550917625427,63
33364.336841343065,22519.407873700016,370.8490138053894,64
31381.958032166534,22519.407873700016,377.43185186386114,65
23153.41403924876,22519.407873700016,381.3558452129364,66
24559.740313139282,22519.407873700016,386.53289222717285,67
32775.25305260672,22519.407873700016,391.78136467933655,68
23802.11576671913,22519.407873700016,395.5766372680664,69
29155.543050630324,22519.407873700016,399.8728184700012,70
28037.283086974825,22519.407873700016,404.8889498710632,71
26099.65431401062,22519.407873700016,409.8512163162232,72
25397.82107337272,22519.407873700016,413.568740606308,73
26270.076658527247,22519.407873700016,420.8836915493012,74
29797.88277323668,22519.407873700016,431.0843725204468,75
26284.977152016505,22519.407873700016,436.8634235858917,76
27209.74591852128,22519.407873700016,440.450033903122,77
28978.84796703297,22519.407873700016,447.4099042415619,78
31325.344106071407,22519.407873700016,456.7455470561981,79
22151.026690112525,22151.026690112525,459.8553366661072,80
24772.77576301369,22151.026690112525,462.72891545295715,81
25180.49168226085,22151.026690112525,465.3132472038269,82
23017.06118802353,22151.026690112525,469.0122389793396,83
27596.055981334146,22151.026690112525,472.7841272354126,84
23975.76204167551,22151.026690112525,475.7182972431183,85
29132.29464865609,22151.026690112525,479.2638919353485,86
25332.79834494882,22151.026690112525,483.5249288082123,87
32951.35738315717,22151.026690112525,488.3413474559784,88
26277.24392703954,22151.026690112525,491.5039305686951,89
32303.35049590797,22151.026690112525,495.9212040901184,90
22523.308680715254,22151.026690112525,499.00697803497314,91
31466.34544043228,22151.026690112525,503.6132287979126,92
31326.738255087446,22151.026690112525,508.1071910858154,93
24380.17500973576,22151.026690112525,511.15252447128296,94
24620.75076060736,22151.026690112525,515.0521142482759,95
23580.24670315413,22151.026690112525,518.1810414791107,96
27114.30645261712,22151.026690112525,521.8585770130156,97
24511.724198198506,22151.026690112525,525.5708088874817,98
30592.940469429966,22151.026690112525,531.0876853466034,99
33574.26315793844,22151.026690112525,535.2774851322174,100
28646.65255947523,22151.026690112525,539.3722093105316,101
20666.74133360368,20666.74133360368,542.292370557785,102
33063.74792761707,20666.74133360368,546.5610001087189,103
27285.41704366645,20666.74133360368,551.3318388462067,104
25767.82963997604,20666.74133360368,554.1326162815094,105
25627.061239048922,20666.74133360368,558.4792873859407,106
22506.733119910543,20666.74133360368,561.185626745224,107
23881.266568283925,20666.74133360368,564.1426067352295,108
30929.21276595405,20666.74133360368,568.2094407081604,109
26849.870756791825,20666.74133360368,570.9023284912108,110
24956.420401414198,20666.74133360368,573.9470956325531,111
