,loss,best_loss,timepoint,iteration
0,29806.80282420257,29806.80282420257,5.9002790451049805,1
1,38476.39229599257,29806.80282420257,10.496797323226927,2
2,29610.96983912335,29610.96983912335,13.60399341583252,3
3,28143.433563837672,28143.433563837672,18.640442371368405,4
4,29831.317887305762,28143.433563837672,21.608787536621094,5
5,35717.12369397871,28143.433563837672,25.718124628067017,6
6,32821.33551313382,28143.433563837672,29.47989797592163,7
7,30072.1851433928,28143.433563837672,36.170576095581055,8
8,31130.53423300238,28143.433563837672,43.52252173423767,9
9,26338.0432568933,26338.0432568933,49.21456003189087,10
10,35007.97376692123,26338.0432568933,52.06254863739014,11
11,31329.661306336402,26338.0432568933,59.82093524932861,12
12,34007.83376641664,26338.0432568933,65.67004990577698,13
13,28707.582428922113,26338.0432568933,72.24972343444823,14
14,30672.15269270616,26338.0432568933,79.852294921875,15
15,35038.07996826064,26338.0432568933,86.03325033187866,16
16,27928.08511533672,26338.0432568933,93.64993047714232,17
17,32070.60314260992,26338.0432568933,97.62268352508544,18
18,29197.15349259237,26338.0432568933,104.48554086685179,19
19,29719.271737461037,26338.0432568933,110.578622341156,20
20,35312.85061155622,26338.0432568933,117.21167588233948,21
21,28307.705258650323,26338.0432568933,123.26139044761658,22
22,26184.504138925524,26184.504138925524,130.51589703559878,23
23,32636.6440749004,26184.504138925524,134.4052658081055,24
24,29757.437669590086,26184.504138925524,137.95433259010315,25
25,30041.197035134188,26184.504138925524,145.98902583122253,26
26,28502.501689703462,26184.504138925524,151.80787944793698,27
27,28639.581124350752,26184.504138925524,158.4630491733551,28
28,31725.460478274385,26184.504138925524,163.43810725212097,29
29,32442.74607820664,26184.504138925524,166.49421453475955,30
30,28101.63361805211,26184.504138925524,170.07980394363403,31
31,28867.35847907393,26184.504138925524,174.2453715801239,32
32,31862.532590508017,26184.504138925524,179.97954034805298,33
33,30351.80155422353,26184.504138925524,185.6817286014557,34
34,35248.76822129165,26184.504138925524,198.45516729354856,35
35,36602.36344284468,26184.504138925524,203.89146971702576,36
36,23905.53407170147,23905.53407170147,207.17344975471497,37
37,33104.009088262595,23905.53407170147,213.10647201538086,38
38,33968.58207922011,23905.53407170147,219.61767077445984,39
39,36742.320712125314,23905.53407170147,228.25986337661743,40
40,26510.579538235044,23905.53407170147,235.50836205482483,41
41,30644.32664153549,23905.53407170147,240.9302320480347,42
42,27617.508816294772,23905.53407170147,247.9514651298523,43
43,30085.75074860748,23905.53407170147,251.95607733726501,44
44,26252.40639191644,23905.53407170147,256.2656202316284,45
45,33996.12155903747,23905.53407170147,261.82169437408453,46
46,26365.111431925063,23905.53407170147,270.77684307098394,47
47,27226.428207118897,23905.53407170147,276.63348579406744,48
48,43295.679784614906,23905.53407170147,284.4585595130921,49
49,26129.44088389697,23905.53407170147,291.5793111324311,50
50,26939.571554199254,23905.53407170147,296.13529229164124,51
51,27027.16431482953,23905.53407170147,303.67754721641535,52
52,29201.18435617688,23905.53407170147,309.09804606437683,53
53,59116.781309885475,23905.53407170147,314.3550221920013,54
54,31224.568407023253,23905.53407170147,318.82910275459284,55
55,24979.045453069237,23905.53407170147,323.9834456443786,56
56,33123.80550845567,23905.53407170147,327.0161182880402,57
57,28993.70082520048,23905.53407170147,330.19533109664917,58
58,31701.712445225323,23905.53407170147,334.5702624320984,59
59,37255.71946893983,23905.53407170147,337.3340141773224,60
60,29225.408059819994,23905.53407170147,340.35587239265436,61
61,32246.920670241983,23905.53407170147,343.89968824386597,62
62,28325.753395679716,23905.53407170147,350.70531582832336,63
63,30453.71061165977,23905.53407170147,360.9499533176422,64
64,32251.56068554485,23905.53407170147,364.1631903648377,65
65,29673.5703180698,23905.53407170147,367.42447209358215,66
66,33266.39062532085,23905.53407170147,371.9519503116608,67
67,33659.408711506,23905.53407170147,376.71848917007446,68
68,25253.586693746573,23905.53407170147,380.09165620803833,69
69,30517.177717352788,23905.53407170147,387.7222964763642,70
70,32191.263537301256,23905.53407170147,392.7048137187958,71
71,32191.69820950487,23905.53407170147,396.1287240982056,72
72,28427.959174434334,23905.53407170147,399.2275085449219,73
73,29274.71113429331,23905.53407170147,403.5417220592499,74
74,34006.383314163504,23905.53407170147,409.4478316307068,75
75,33852.113227337475,23905.53407170147,415.1702320575714,76
76,24762.48684656856,23905.53407170147,418.24382591247564,77
77,32616.594934723926,23905.53407170147,422.7962419986725,78
78,29661.437688681406,23905.53407170147,428.74714493751526,79
79,28488.565221168883,23905.53407170147,436.3139638900757,80
80,42787.13719842509,23905.53407170147,445.7624685764313,81
81,34350.77448292113,23905.53407170147,450.99665689468384,82
82,33029.48655807068,23905.53407170147,456.18767046928406,83
83,35520.901482437184,23905.53407170147,466.31695890426636,84
84,27872.588120479897,23905.53407170147,472.01812624931335,85
85,32106.331743127736,23905.53407170147,474.43643712997437,86
86,31672.77187891382,23905.53407170147,480.290445804596,87
87,33097.154371573284,23905.53407170147,484.1190707683563,88
88,30465.29113058667,23905.53407170147,488.7062647342682,89
89,31879.202959978018,23905.53407170147,491.87309408187866,90
90,36750.454699736234,23905.53407170147,498.6119060516357,91
91,32658.699970076348,23905.53407170147,507.2902994155884,92
92,32379.35455768709,23905.53407170147,511.2091188430786,93
93,33288.36396129634,23905.53407170147,515.6351923942566,94
94,29019.255787680384,23905.53407170147,519.6154997348784,95
95,30315.028635795694,23905.53407170147,523.0510973930359,96
96,30312.277138277677,23905.53407170147,526.5061781406404,97
97,29299.81725723829,23905.53407170147,535.1973447799684,98
98,31146.917031751913,23905.53407170147,541.6103558540343,99
99,30391.653136571324,23905.53407170147,550.109808921814,100
