loss,best_loss,timepoint,iteration
27815.58789658106,27815.58789658106,12.277287244796753,1
33676.73908114938,27815.58789658106,17.324814081192017,2
28180.082332310285,27815.58789658106,20.77050876617432,3
30921.37483465751,27815.58789658106,27.30120587348938,4
32470.09760177317,27815.58789658106,44.79759502410889,5
28357.74883320357,27815.58789658106,55.10743284225464,6
25494.37337213063,25494.37337213063,67.91691756248474,7
32647.296719630736,25494.37337213063,75.99317216873169,8
28209.125491440765,25494.37337213063,82.37335991859436,9
76430.06031857815,25494.37337213063,90.8713870048523,10
25119.315932685517,25119.315932685517,99.02571821212769,11
25116.549090346674,25116.549090346674,103.3371684551239,12
26180.779857778954,25116.549090346674,109.61696887016295,13
27400.56748062073,25116.549090346674,114.63498163223268,14
31077.489583419057,25116.549090346674,134.33342742919922,15
31742.063673508983,25116.549090346674,144.95592665672302,16
32291.111362901094,25116.549090346674,151.89235281944275,17
31531.870144042136,25116.549090346674,157.46916151046753,18
30881.549031509767,25116.549090346674,169.38819479942322,19
33409.4361935966,25116.549090346674,173.87151312828064,20
31909.04261636627,25116.549090346674,180.75753617286682,21
36294.43160209055,25116.549090346674,184.1629478931427,22
31064.501869576583,25116.549090346674,200.9871392250061,23
27078.727224939303,25116.549090346674,206.62640285491943,24
30529.683236960587,25116.549090346674,214.24368953704837,25
31615.23384980713,25116.549090346674,226.4751522541046,26
32898.67092995723,25116.549090346674,233.72153186798096,27
27764.547993683183,25116.549090346674,240.50118398666385,28
36404.76358963314,25116.549090346674,248.56955885887143,29
27772.65006882458,25116.549090346674,255.5210144519806,30
29517.633251093554,25116.549090346674,263.5503716468811,31
30466.59651054042,25116.549090346674,271.4391722679138,32
32200.36425090192,25116.549090346674,277.69037199020386,33
30836.083213397866,25116.549090346674,286.51638126373285,34
29266.578713477906,25116.549090346674,295.0925197601318,35
28390.76815399853,25116.549090346674,303.9966368675232,36
28916.039994162446,25116.549090346674,311.10408163070684,37
32016.51625636219,25116.549090346674,323.33557415008545,38
34923.547856432684,25116.549090346674,333.0676522254944,39
31138.81329450061,25116.549090346674,361.1351599693298,40
27212.032207424352,25116.549090346674,369.6487741470337,41
46774.647986931835,25116.549090346674,377.7181134223938,42
27312.976093223053,25116.549090346674,386.2786328792572,43
28304.800817555584,25116.549090346674,395.38585805892944,44
24614.4547502328,24614.4547502328,401.8530807495117,45
31667.93814218492,24614.4547502328,412.0907547473908,46
21216.29533016367,21216.29533016367,417.41759371757513,47
27810.116029016885,21216.29533016367,423.9941689968109,48
29390.761178636294,21216.29533016367,431.1331429481506,49
28925.02959051605,21216.29533016367,441.5772349834442,50
30867.021498375743,21216.29533016367,447.8483519554138,51
22201.034651949092,21216.29533016367,454.393652677536,52
38908.71791252879,21216.29533016367,461.42324209213257,53
32252.20547739152,21216.29533016367,468.9839940071106,54
33636.863000448255,21216.29533016367,480.46723413467413,55
27921.940746727407,21216.29533016367,498.883455991745,56
27913.235828883622,21216.29533016367,505.6338105201721,57
26113.821827461747,21216.29533016367,525.7457427978517,58
26450.853124100326,21216.29533016367,534.8373827934265,59
26968.698844609917,21216.29533016367,542.2846744060516,60
28895.968425324532,21216.29533016367,549.9859848022461,61
33640.56822694452,21216.29533016367,564.6544020175934,62
28221.985558199038,21216.29533016367,571.0778923034667,63
28528.27183558336,21216.29533016367,576.2346427440642,64
32225.129840073834,21216.29533016367,583.5610418319702,65
22013.18874346514,21216.29533016367,588.3099219799043,66
26847.144119209184,21216.29533016367,594.9177782535552,67
32088.53388517418,21216.29533016367,608.167840719223,68
33434.818654217815,21216.29533016367,615.8709783554077,69
24322.470379098428,21216.29533016367,621.2227535247803,70
31842.56671793439,21216.29533016367,636.5628573894502,71
30135.307485937174,21216.29533016367,653.6084866523743,72
36895.89316726247,21216.29533016367,663.1062116622925,73
29585.334735161225,21216.29533016367,671.91663646698,74
32572.528604281128,21216.29533016367,681.0500273704529,75
30582.78834143087,21216.29533016367,689.6886489391327,76
29114.901344848666,21216.29533016367,696.6869697570801,77
35862.16331467143,21216.29533016367,700.9047229290009,78
28855.590934773183,21216.29533016367,710.1448993682861,79
26044.240230212385,21216.29533016367,717.6431307792664,80
24714.834795088373,21216.29533016367,724.813313961029,81
29851.648569141773,21216.29533016367,734.4204235076904,82
58562.073631509666,21216.29533016367,742.9231553077698,83
29916.017950987865,21216.29533016367,748.4686903953552,84
29796.464237579883,21216.29533016367,756.3418369293213,85
47558.925022826035,21216.29533016367,767.1205747127533,86
25170.939659083415,21216.29533016367,771.8382167816162,87
35157.913625405155,21216.29533016367,777.9789245128633,88
25134.71296173148,21216.29533016367,784.7429912090303,89
32862.679058185604,21216.29533016367,793.1316006183624,90
46938.3559264909,21216.29533016367,804.1602551937102,91
26981.829370115567,21216.29533016367,812.2813746929169,92
34497.5825675941,21216.29533016367,820.763754606247,93
30428.777049268214,21216.29533016367,825.7312994003296,94
43595.78427001814,21216.29533016367,838.3064568042755,95
31915.35959178233,21216.29533016367,846.8303959369659,96
30574.683003100778,21216.29533016367,862.9359412193297,97
32993.45970566481,21216.29533016367,868.2315695285797,98
27646.4776121774,21216.29533016367,881.4226911067963,99
31736.651847249712,21216.29533016367,898.1843640804291,100
28922.769411026202,21216.29533016367,904.5890727043152,101
27523.625078033776,21216.29533016367,912.3253319263458,102
75364.1919617044,21216.29533016367,922.2136597633362,103
31191.72888283207,21216.29533016367,929.9149372577667,104
28007.08029915022,21216.29533016367,941.3037366867064,105
31953.694729284038,21216.29533016367,949.2237465381622,106
32014.610240612208,21216.29533016367,958.5808842182159,107
29500.004098515717,21216.29533016367,967.7037663459778,108
28870.328260240964,21216.29533016367,980.0887818336487,109
25334.799322080253,21216.29533016367,993.4380347728728,110
32990.01219700193,21216.29533016367,1002.9514186382294,111
29627.46557530336,21216.29533016367,1011.8562808036804,112
31771.712848888765,21216.29533016367,1017.8704936504364,113
36167.80632626209,21216.29533016367,1024.072118997574,114
30966.02242231824,21216.29533016367,1029.836418390274,115
26927.865741655653,21216.29533016367,1037.9750916957857,116
31716.672718499536,21216.29533016367,1046.7922112941742,117
36971.53375470101,21216.29533016367,1061.3356921672819,118
32203.312744817114,21216.29533016367,1073.0828878879547,119
29767.83577638297,21216.29533016367,1081.0369584560394,120
26067.74748811186,21216.29533016367,1090.769036769867,121
28187.413385300424,21216.29533016367,1096.4864389896393,122
32354.580951406217,21216.29533016367,1102.0007648468018,123
30222.357083577983,21216.29533016367,1126.932058095932,124
29779.642540144432,21216.29533016367,1133.6492569446566,125
27401.711075583262,21216.29533016367,1158.6716718673704,126
44650.02980936468,21216.29533016367,1165.4825339317322,127
32707.012243607347,21216.29533016367,1177.2230641841886,128
30777.700663177948,21216.29533016367,1183.377897024155,129
30363.38705035348,21216.29533016367,1193.0298912525175,130
28263.586917699038,21216.29533016367,1202.9025928974154,131
30496.19842628077,21216.29533016367,1212.8142127990725,132
29706.744985298174,21216.29533016367,1225.4986906051636,133
34005.842650408485,21216.29533016367,1231.5285184383392,134
29615.78802887698,21216.29533016367,1238.6362187862394,135
29106.266510288537,21216.29533016367,1247.652351140976,136
32547.206636063067,21216.29533016367,1269.2566313743594,137
28998.458244034835,21216.29533016367,1282.7531077861784,138
26238.31208727365,21216.29533016367,1289.8139107227325,139
25495.205818127797,21216.29533016367,1296.4061410427096,140
29991.33763924737,21216.29533016367,1304.529196023941,141
32856.63625466228,21216.29533016367,1310.617571592331,142
