,loss,best_loss,timepoint,iteration
0,27781.755341091168,27781.755341091168,5.859148979187013,1
1,34400.8283973658,27781.755341091168,11.034836053848267,2
2,36075.13616915235,27781.755341091168,15.492413520812988,3
3,27416.78330109572,27416.78330109572,23.267554998397827,4
4,31959.759778080155,27416.78330109572,27.838747262954712,5
5,31005.692664651982,27416.78330109572,32.843807220458984,6
6,29621.573737764502,27416.78330109572,37.43519639968872,7
7,25247.166405716143,25247.166405716143,41.335778474807746,8
8,30460.25419858723,25247.166405716143,46.075000286102295,9
9,27116.97109678432,25247.166405716143,55.80847215652466,10
10,28252.1394012538,25247.166405716143,60.58432674407959,11
11,29998.075377698988,25247.166405716143,69.50637054443361,12
12,30049.34393516536,25247.166405716143,75.43388414382935,13
13,29156.677695629507,25247.166405716143,80.2882730960846,14
14,28179.13892896822,25247.166405716143,88.84280157089233,15
15,30160.84131515833,25247.166405716143,94.52248620986937,16
16,25719.401638669537,25247.166405716143,99.9643075466156,17
17,33385.93349334537,25247.166405716143,104.37925791740416,18
18,35986.9513461267,25247.166405716143,110.10499691963196,19
19,33200.08142270799,25247.166405716143,114.23759174346924,20
20,26913.61527907793,25247.166405716143,117.73755025863649,21
21,27736.6599949012,25247.166405716143,125.14090800285341,22
22,25865.59066146941,25247.166405716143,130.55460667610168,23
23,27283.63052968386,25247.166405716143,134.79638147354126,24
24,25815.49558609631,25247.166405716143,138.72530698776242,25
25,21688.663597686424,21688.663597686424,144.2869246006012,26
26,30216.80392347704,21688.663597686424,149.83803701400757,27
27,25941.29170414666,21688.663597686424,158.98209929466248,28
28,26753.67227297584,21688.663597686424,164.48999238014218,29
29,26447.725288531983,21688.663597686424,177.06081700325012,30
30,28947.84140352032,21688.663597686424,183.32319903373718,31
31,22349.291595688115,21688.663597686424,189.1645884513855,32
32,22915.409404566493,21688.663597686424,194.8040702342987,33
33,25791.87888137105,21688.663597686424,201.2073972225189,34
34,27276.726101518925,21688.663597686424,210.0400607585907,35
35,28240.88400719992,21688.663597686424,218.4449028968811,36
36,30078.651441693622,21688.663597686424,223.9339315891266,37
37,25825.42278076444,21688.663597686424,229.87643814086914,38
38,27148.449261943955,21688.663597686424,238.30256485939026,39
39,24863.75222101437,21688.663597686424,245.6307322978973,40
40,31620.243168046884,21688.663597686424,256.12372088432306,41
41,27018.19659098433,21688.663597686424,262.8769965171814,42
42,31200.288129817138,21688.663597686424,268.3204214572906,43
43,25264.68677261656,21688.663597686424,274.69605588912964,44
44,25144.25157560502,21688.663597686424,279.90794658660894,45
45,26751.352814487997,21688.663597686424,286.6603400707245,46
46,29413.316562996144,21688.663597686424,293.82965040206915,47
47,24542.100809348878,21688.663597686424,299.7915210723877,48
48,31827.422732494317,21688.663597686424,304.8504853248596,49
49,25755.423080769546,21688.663597686424,308.073783159256,50
50,27672.31156541044,21688.663597686424,313.13194751739496,51
51,29628.159481494,21688.663597686424,317.69270968437195,52
52,32255.181074639044,21688.663597686424,322.3685381412506,53
53,27277.539945553614,21688.663597686424,331.39294910430914,54
54,26131.90233198226,21688.663597686424,338.7255983352661,55
55,32828.34773778302,21688.663597686424,344.05990266799927,56
56,27471.44705354738,21688.663597686424,350.9167788028717,57
57,28446.03557718181,21688.663597686424,360.6667754650116,58
58,27741.613399447364,21688.663597686424,366.3301899433136,59
59,24822.56928932108,21688.663597686424,376.1802670955658,60
60,29266.17728074056,21688.663597686424,380.5805022716522,61
61,27346.772481561085,21688.663597686424,384.794814825058,62
62,28397.485953801915,21688.663597686424,389.8562614917755,63
