loss,best_loss,timepoint,iteration,tuna
30331.868883005107,30331.868883005107,5.764307975769043,1,bohb
34824.107203983185,30331.868883005107,13.35626482963562,2,bohb
33286.759683021606,30331.868883005107,25.02543950080872,3,bohb
30344.72733322596,30331.868883005107,38.42853474617005,4,bohb
26077.888056370844,26077.888056370844,43.91163206100464,5,bohb
30064.014257276933,26077.888056370844,49.80091857910156,6,bohb
29326.57752910148,26077.888056370844,70.96785974502562,7,bohb
35225.35054516364,26077.888056370844,76.45091509819032,8,bohb
30494.338668329696,26077.888056370844,86.18306040763855,9,bohb
31271.027534533376,26077.888056370844,92.80647587776184,10,bohb
30841.188683356744,26077.888056370844,101.97625017166138,11,bohb
27831.670996289307,26077.888056370844,108.70901536941528,12,bohb
30249.881764522583,26077.888056370844,112.72370433807372,13,bohb
28023.135701317417,26077.888056370844,119.175359249115,14,bohb
28048.03956233072,26077.888056370844,125.18959164619446,15,bohb
33996.23916977305,26077.888056370844,132.4222354888916,16,bohb
31254.98383398622,26077.888056370844,135.28097987174988,17,bohb
26436.918374261073,26077.888056370844,139.68620085716248,18,bohb
32178.555293656093,26077.888056370844,144.5444061756134,19,bohb
27696.657348342083,26077.888056370844,150.5586271286011,20,bohb
27918.781654967886,26077.888056370844,158.72862982749942,21,bohb
29984.447014119614,26077.888056370844,164.66474962234497,22,bohb
29572.08483027398,26077.888056370844,169.1324224472046,23,bohb
33775.142783375515,26077.888056370844,178.25532817840576,24,bohb
23641.88455000833,23641.88455000833,191.01608204841614,25,bohb
31053.26750980459,23641.88455000833,195.71810817718503,26,bohb
25236.88924958254,23641.88455000833,205.70012140274048,27,bohb
25685.345633496177,23641.88455000833,208.9962637424469,28,bohb
21843.31274951257,21843.31274951257,216.46326994895927,29,bohb
31678.1772593331,21843.31274951257,225.75797414779663,30,bohb
28378.95763543505,21843.31274951257,228.99156069755557,31,bohb
22899.639355734995,21843.31274951257,237.2708809375763,32,bohb
23683.570781346363,21843.31274951257,248.1745889186859,33,bohb
31743.26665512225,21843.31274951257,260.67171311378485,34,bohb
30345.6795949746,21843.31274951257,267.1077048778534,35,bohb
30346.284942743638,21843.31274951257,272.26271748542786,36,bohb
23775.409396386305,21843.31274951257,277.79267859458923,37,bohb
21465.714555938044,21465.714555938044,285.8220555782318,38,bohb
23963.029252745942,21465.714555938044,292.6330008506775,39,bohb
33025.341934456905,21465.714555938044,300.0843515396118,40,bohb
25610.239189578693,21465.714555938044,311.53483963012695,41,bohb
21398.956023258983,21398.956023258983,317.845871925354,42,bohb
23205.11683307081,21398.956023258983,324.82861995697016,43,bohb
22414.93310031076,21398.956023258983,330.45230078697205,44,bohb
36298.89492170684,21398.956023258983,340.09067940711975,45,bohb
21425.75072327473,21398.956023258983,371.3958756923676,46,bohb
22869.334317829707,21398.956023258983,383.17438769340515,47,bohb
22310.99207403414,21398.956023258983,390.7819833755493,48,bohb
26392.775865490705,21398.956023258983,395.296555519104,49,bohb
23162.856222688653,21398.956023258983,404.4193902015686,50,bohb
24390.443072649232,21398.956023258983,421.5872595310211,51,bohb
20787.81947638811,20787.81947638811,433.28580689430237,52,bohb
22389.934980496542,20787.81947638811,448.4072806835175,53,bohb
29532.03958798877,20787.81947638811,461.2948622703552,54,bohb
20932.77720783259,20787.81947638811,481.19650840759283,55,bohb
31351.1591523927,20787.81947638811,487.7574725151062,56,bohb
25626.068132057557,20787.81947638811,513.3764970302582,57,bohb
23318.96623860536,20787.81947638811,518.0160422325133,58,bohb
21764.879111809118,20787.81947638811,532.2002394199371,59,bohb
24834.200084974,20787.81947638811,544.8535304069519,60,bohb
21419.206280780265,20787.81947638811,550.8989963531493,61,bohb
29205.5788916917,20787.81947638811,559.3501164913176,62,bohb
22609.45025733429,20787.81947638811,566.3484828472137,63,bohb
25841.26807786981,20787.81947638811,571.4410436153413,64,bohb
22129.65394129957,20787.81947638811,577.5177545547485,65,bohb
22712.421502608056,20787.81947638811,582.9696073532102,66,bohb
24481.664870058798,20787.81947638811,593.6858906745912,67,bohb
23487.314934894493,20787.81947638811,601.7152700424193,68,bohb
24473.062529985767,20787.81947638811,628.6777265071869,69,bohb
30348.472056826413,20787.81947638811,634.4107627868652,70,bohb
25683.506262655384,20787.81947638811,639.2533895969391,71,bohb
25172.53572178358,20787.81947638811,662.8260138034819,72,bohb
30913.805615340065,20787.81947638811,673.7765820026398,73,bohb
22243.42843976837,20787.81947638811,690.4133276939392,74,bohb
20261.934551714865,20261.934551714865,701.8012642860413,75,bohb
21947.619065438656,20261.934551714865,708.6434154510498,76,bohb
29005.957977660088,20261.934551714865,715.4387438297273,77,bohb
25001.490079230065,20261.934551714865,727.482773065567,78,bohb
21468.44162052643,20261.934551714865,735.605874300003,79,bohb
29213.223429810787,20261.934551714865,743.1197471618652,80,bohb
22483.39037142065,20261.934551714865,764.3335518836975,81,bohb
25888.612183711244,20261.934551714865,769.0980668067932,82,bohb
29483.80679892161,20261.934551714865,774.5030896663666,83,bohb
21120.105576358696,20261.934551714865,780.3298516273499,84,bohb
22354.93557794314,20261.934551714865,787.140730381012,85,bohb
31918.036402667436,20261.934551714865,790.7336812019348,86,bohb
23294.729779664838,20261.934551714865,798.2787895202638,87,bohb
21233.65505105934,20261.934551714865,822.241952419281,88,bohb
21482.594657080568,20261.934551714865,828.9747200012207,89,bohb
32316.319566586484,20261.934551714865,835.6138341426849,90,bohb
22152.681486171132,20261.934551714865,841.6436791419983,91,bohb
31361.008297122684,20261.934551714865,849.407487154007,92,bohb
22377.34957061561,20261.934551714865,855.9371831417084,93,bohb
23913.678967032232,20261.934551714865,875.0890023708344,94,bohb
23436.520759591964,20261.934551714865,882.7747051715851,95,bohb
32360.142133524867,20261.934551714865,907.4720332622528,96,bohb
23343.935420824502,20261.934551714865,916.563704252243,97,bohb
22865.627558934528,20261.934551714865,926.3426685333252,98,bohb
21889.63569969084,20261.934551714865,948.4312312602997,99,bohb
23516.520031016164,20261.934551714865,954.4298646450044,100,bohb
27517.447638026566,20261.934551714865,960.8814549446106,101,bohb
22862.204064451627,20261.934551714865,966.2239887714386,102,bohb
24298.49101015676,20261.934551714865,976.7684035301207,103,bohb
23535.69425592586,20261.934551714865,981.5485045909883,104,bohb
22121.470180026143,20261.934551714865,987.6095941066742,105,bohb
30018.365515485755,20261.934551714865,998.138418674469,106,bohb
33502.7881255647,20261.934551714865,1007.8549075126648,107,bohb
22318.82145989061,20261.934551714865,1012.9474334716797,108,bohb
22589.749191155766,20261.934551714865,1020.0239050388336,109,bohb
23058.493923950347,20261.934551714865,1026.7098469734192,110,bohb
23462.886774688937,20261.934551714865,1034.0675368309019,111,bohb
20479.493800303753,20261.934551714865,1052.391354560852,112,bohb
32782.93817477458,20261.934551714865,1062.5452380180361,113,bohb
23212.68275306028,20261.934551714865,1083.5403532981873,114,bohb
24363.24230707238,20261.934551714865,1089.5389757156372,115,bohb
27411.55996421792,20261.934551714865,1097.130954504013,116,bohb
23596.292267934565,20261.934551714865,1104.8166573047638,117,bohb
22330.20557441829,20261.934551714865,1113.7207996845243,118,bohb
22370.81305094598,20261.934551714865,1122.671872138977,119,bohb
21274.325995171013,20261.934551714865,1128.2955565452576,120,bohb
23350.64867667689,20261.934551714865,1136.1374752521515,121,bohb
30143.826509314946,20261.934551714865,1151.1808414459226,122,bohb
24175.10725535025,20261.934551714865,1155.2267830371854,123,bohb
24352.498736813573,20261.934551714865,1162.6625072956085,124,bohb
33653.80450960742,20261.934551714865,1165.443141937256,125,bohb
29200.59359271017,20261.934551714865,1172.785183429718,126,bohb
27120.481234573686,20261.934551714865,1181.1582272052765,127,bohb
30052.02220906116,20261.934551714865,1197.7012088298798,128,bohb
33803.771774724344,20261.934551714865,1208.8236167430878,129,bohb
23585.17003605937,20261.934551714865,1220.0241668224335,130,bohb
22979.27017564039,20261.934551714865,1227.6473822593691,131,bohb
27530.65501884432,20261.934551714865,1238.9259717464447,132,bohb
22333.08700118339,20261.934551714865,1245.0183289051054,133,bohb
23736.886975938774,20261.934551714865,1251.6105074882507,134,bohb
23282.507081001466,20261.934551714865,1257.6715953350067,135,bohb
25341.42421412414,20261.934551714865,1278.4636192321775,136,bohb
27666.458437708687,20261.934551714865,1285.6182341575625,137,bohb
40522.04857312729,20261.934551714865,1295.3972008228302,138,bohb
22196.84512310338,20261.934551714865,1302.895457983017,139,bohb
24286.055562130277,20261.934551714865,1307.5818681716921,140,bohb
21693.31805533389,20261.934551714865,1314.2521498203278,141,bohb
30348.75431250197,20261.934551714865,1322.9064106941225,142,bohb
31964.541938838564,20261.934551714865,1337.1530542373655,143,bohb
28998.506739719272,20261.934551714865,1343.120415210724,144,bohb
27115.955702540366,20261.934551714865,1346.1665754318235,145,bohb
23425.60573492713,20261.934551714865,1351.5872209072113,146,bohb
30549.967434191,20261.934551714865,1356.3361172676084,147,bohb
22724.377808377987,20261.934551714865,1362.5221362113953,148,bohb
30047.903974961235,20261.934551714865,1370.192254781723,149,bohb
23340.53166617119,20261.934551714865,1374.909871339798,150,bohb
29092.18776481084,20261.934551714865,1383.9233932495115,151,bohb
26961.556735950766,20261.934551714865,1390.701108455658,152,bohb
21034.01540721197,20261.934551714865,1396.965273141861,153,bohb
21453.752252434642,20261.934551714865,1403.010781288147,154,bohb
20966.4967642155,20261.934551714865,1408.0876815319061,155,bohb
67569.83933012196,20261.934551714865,1414.5705406665802,156,bohb
73295.88860960632,20261.934551714865,1422.7561695575714,157,bohb
23406.092156998944,20261.934551714865,1428.176777601242,158,bohb
27922.964382110873,20261.934551714865,1438.1744101047516,159,bohb
22439.6927354756,20261.934551714865,1445.0946695804596,160,bohb
21665.012039327008,20261.934551714865,1461.715796470642,161,bohb
28641.029527451847,20261.934551714865,1472.4477035999298,162,bohb
28058.415191823155,20261.934551714865,1476.821645975113,163,bohb
30553.824988368364,20261.934551714865,1485.757060289383,164,bohb
28690.91744018707,20261.934551714865,1492.4742805957794,165,bohb
24569.65720360214,20261.934551714865,1502.09703373909,166,bohb
32786.82432556818,20261.934551714865,1508.8766689300535,167,bohb
